"id","setor","subSetor","empName","ultBal","codigo","roic","cresRec5a","nAcoes","divBruta","disponib","ativCirc","ativos","patLiq","recLiq12m","ebit12m","LucLiq12m","recLiq3m","ebit3m","LucLiq3m","ultInsert","ultAt"
"2071","Máquinas e Equipamentos","Máq. e Equip. Construção e Agrícolas","METISA PN","2023-12-31","MTSA4","16.3","23.9","8789730","26031800","162275000","426754000","550294000","444004000","572837000","61637200","87278000","96101300","-2319560","24207400","2024-03-16 03:03:44","2024-03-16 03:03:44"
"2072","Comércio","Tecidos, Vestuário e Calçados","GRAZZIOTIN PN","2023-12-31","CGRA4","7.3","11.6","20082600","0","168715000","570025000","1274620000","884239000","676829000","73846000","95652000","202586000","22555000","34059000","2024-03-16 03:03:50","2024-03-16 03:03:50"
"2073","Alimentos Processados","Carnes e Derivados","MINUPAR ON","2023-12-31","MNPR3","18.4","13.1","7100000","437000","291000","178029000","327297000","-323886000","368066000","56438000","11885000","82043000","5276000","-1459000","2024-03-16 03:05:35","2024-03-16 03:05:35"
"2074","Construção Civil","Incorporações","JOÃO FORTES ENGENHARIA S.A. ON","2023-12-31","JFEN3","-7.5","-25.5","21041000","609805000","22501000","846239000","1057090000","-730972000","83904000","-72512000","-48827000","6710000","-25624000","-47061000","2024-03-16 03:07:00","2024-03-16 03:07:00"
"2075","Siderurgia e Metalurgia","Artefatos de Cobre","PARANAPANEMA S.A. ON","2023-12-31","PMAM3","-33.3","-33.8","56608000","3711460000","24452000","388298000","1784260000","-4223510000","972820000","-450338000","-1389930000","73684000","-181383000","-215528000","2024-03-16 03:07:19","2024-03-16 03:07:19"
"2076","Automóveis e Motocicletas","Automóveis e Motocicletas","PLASCAR PARTICIPAÇÕES INDUSTRIAIS S.A ON","2023-12-31","PLAS3","-3.7","28.6","12425000","295120000","16841000","214298000","679089000","-409281000","947129000","-20616000","-714000","255340000","-49000","-51841000","2024-03-18 15:10:02","2024-03-18 15:10:02"
"2077","Material de Transporte","Material Aeronáutico e de Defesa","EMBRAER ON","2023-12-31","EMBR3","5.1","22.2","740465000","13973500000","10413100000","29316100000","52201200000","13490300000","26110500000","1911340000","783559000","9728690000","963719000","943568000","2024-03-18 15:10:33","2024-03-18 15:10:33"
"2078","Comércio","Tecidos, Vestuário e Calçados","LOJAS MARISA ON NM","2023-12-31","AMAR3","0.6","-8.2","68569000","807362000","92328000","1286620000","2499240000","13598000","1656750000","10614000","-503191000","235145000","101896000","-94426000","2024-03-18 15:10:43","2024-03-18 15:10:43"
"2079","Intermediários Financeiros","Bancos","ITAÚSA PN N1","2023-12-31","ITSA4","0.8","12.1","10328100000","10772000000","7693000000","12653000000","105348000000","82952000000","7383000000","753000000","13466000000","1948000000","59999900","2984000000","2024-03-18 20:16:38","2024-03-18 20:16:38"
"2080","Comércio","Produtos Diversos","GRUPO SBF ON","2023-12-31","SBFG3","7.9","34.7","243689000","3008470000","875914000","4688720000","8614450000","2540960000","6988670000","519230000","169145000","2130140000","218169000","126955000","2024-03-18 20:27:41","2024-03-18 20:27:41"
"2081","Químicos","Petroquímicos","BRASKEM PNB N1","2023-12-31","BRKM6","-2.9","11.6","797208000","42236000000","19143000000","37441000000","91741000000","3992000000","70569000000","-1750000000","-4579000000","16691300000","-245857000","-1574630000","2024-03-19 06:35:13","2024-03-19 06:35:13"
"2082","Construção e Engenharia","Produtos para Construção","HAGA ON","2023-12-31","HAGA4","-8.6","3.5","11900000","20754100","43160900","52969300","61698300","-53876200","28764300","-1509790","2484360","6578860","-349612","1639840","2024-03-19 06:39:35","2024-03-19 06:39:35"
"2083","Comércio","Eletrodomésticos","MAGAZ LUIZA ON NM","2023-12-31","MGLU3","2.4","15.9","6748930000","7354850000","3372420000","20221200000","37455100000","9610530000","36768100000","583923000","-979104000","10549700000","509244000","212195000","2024-03-19 06:40:10","2024-03-19 06:40:10"
"2084","Diversos","Aluguel de carros","VAMOS ON NM","2023-12-31","VAMO3","12.5","55.4","1104320000","11717000000","2294010000","5957880000","20808800000","4735290000","6085480000","2158050000","586959000","1452740000","527656000","195432000","2024-03-19 06:42:29","2024-03-19 06:42:29"
"2085","Agropecuária","Agricultura","TERRASANTAPA ON NM","2023-12-31","LAND3","6.6","-6.2","96227000","110435000","2084000","34927000","942362000","714421000","91726000","62037000","35214000","19269000","10649000","13612000","2024-03-19 06:45:26","2024-03-19 06:45:26"
"2086","Telecomunicações","Telecomunicações","TELEBRAS PN","2023-12-31","TELB4","-11.4","18.4","86383000","104723000","1203060000","1607350000","4003590000","1425650000","416840000","-306366000","-127357000","109812000","-65699000","-52106000","2024-03-19 20:32:50","2024-03-19 20:32:50"
"2087","Diversos","Aluguel de carros","MILLS ON NM","2023-12-31","MILS3","23.6","35.7","246309000","997777000","556420000","1015300000","2740400000","1459170000","1377760000","490002000","277930000","367255000","151789000","80881000","2024-03-19 20:35:21","2024-03-19 20:35:21"
"2088","Transporte","Transporte Rodoviário","JULIO SIMOES ON NM","2023-12-31","JSLG3","9.9","2.7","286431000","7449220000","1880550000","3978860000","11888900000","1675590000","7574640000","941809000","351783000","2161370000","266991000","72894000","2024-03-19 20:44:47","2024-03-19 20:44:47"
"2089","Comércio e Distribuição","Medicamentos e Outros Produtos","BLAU ON NM","2023-12-31","BLAU3","9","8.9","179394000","608538000","407314000","1553870000","3053530000","2001460000","1372630000","220971000","249809000","387475000","42563000","27675000","2024-03-20 04:14:05","2024-03-20 04:14:05"
"2090","Programas e Serviços","Programas e Serviços","INFRACOMM ON NM","2023-12-31","IFCM3","-1.3","69.7","637335000","762147000","424238000","1131850000","3443460000","1619870000","1072490000","-32722000","-294872000","268531000","-16967000","-110168000","2024-03-20 04:17:02","2024-03-20 04:17:02"
"2091","Telecomunicações","Telecomunicações","DESKTOPSIGMA ON NM","2023-12-31","DESK3","11.5","82.9","115471000","1168370000","413198000","611739000","3258890000","1283590000","986391000","319942000","102336000","263166000","87674000","26926000","2024-03-20 04:17:32","2024-03-20 04:17:32"
"2092","Transporte","Transporte Ferroviário","MRS LOGÍSTICA S/A PNB MB","2023-12-31","MRSA6B","17.7","18.2","337977000","6875280000","3388050000","4627420000","18065100000","6385800000","6449120000","2458640000","1200150000","1793380000","602636000","294489000","2024-03-21 03:00:07","2024-03-21 03:00:07"
"2093","Material de Transporte","Material Rodoviário","TUPY ON","2023-12-31","TUPY3","12.4","27.8","144178000","3790680000","1593100000","6186650000","10284700000","3324250000","11368200000","906973000","508140000","2621980000","156150000","157149000","2024-03-21 03:04:13","2024-03-21 03:04:13"
"2094","Programas e Serviços","Programas e Serviços","WESTWING ON NM","2023-12-31","WEST3","-46.9","-20.6","110804000","15767000","139348000","211022000","351210000","255404000","198152000","-80965000","-53738000","56948000","-24106000","-16535000","2024-03-21 03:04:44","2024-03-21 03:04:44"
"2095","Telecomunicações","Telecomunicações","BRISANET ON NM","2023-12-31","BRIT3","10.7","37.3","449095000","1245820000","504087000","721868000","3196280000","1504510000","1227870000","277917000","163653000","325071000","64232000","62564000","2024-03-21 03:04:53","2024-03-21 03:04:53"
"2096","Exploração de Imóveis","Exploração de Imóveis","ALLOS ON","2023-12-31","ALOS3","4.9","33.9","573937000","0","2133230000","3824320000","27659100000","13997900000","2712270000","1236010000","3386960000","787643000","380943000","235310000","2024-03-21 03:05:08","2024-03-21 03:05:08"
"2097","Transporte","Serviços de Apoio e Armazenagem","SBPAR ON NM","2023-12-31","STBP3","18.5","25.9","864170000","423886000","367481000","716816000","4707850000","2217020000","2134930000","775296000","504304000","667037000","324663000","225006000","2024-03-21 03:06:31","2024-03-21 03:06:31"
"2098","Diversos","Serviços Educacionais","COGNA ON","2023-12-31","COGN3","5.6","-4","1876610000","7775600000","1791290000","4984320000","25135900000","11665400000","5814800000","1235980000","-492879000","1828200000","449266000","-397377000","2024-03-21 03:06:56","2024-03-21 03:06:56"
"2099","Computadores e Equipamentos","Computadores e Equipamentos","POSITIVO TEC ON NM","2023-12-31","POSI3","11.1","25.3","141800000","1385730000","591375000","3575170000","4581830000","1587400000","3926630000","350121000","246760000","1620190000","162835000","191939000","2024-03-21 03:07:58","2024-03-21 03:07:58"
"2100","Construção Civil","Incorporações","RNI ON NM","2023-12-31","RDNI3","-5","12.7","43770000","643029000","87294000","837547000","1924680000","445226000","400798000","-90048000","-193748000","-4141980","-77851000","-217649000","2024-03-21 03:08:04","2024-03-21 03:08:04"
"2101","Telecomunicações","Telecomunicações","UNIFIQUE ON NM","2023-12-31","FIQE3","12.5","45.9","362050000","323733000","385387000","552708000","2016930000","1097380000","883156000","200279000","145109000","231423000","54640000","49012000","2024-03-21 03:08:53","2024-03-21 03:08:53"
"2102","Serviços Diversos","Serviços Diversos","CSU DIGITAL ON","2023-12-31","CSUD3","22.6","5.8","41800000","68751000","75290000","170503000","611536000","429356000","530233000","113399000","88423000","135679000","27155000","24042000","2024-03-21 03:09:13","2024-03-21 03:09:13"
"2103","Construção Civil","Incorporações","ROSSI RESIDENCIAL ON N1","2023-12-31","RSID3","-9","-38.5","20000000","308144000","17855000","309186000","542480000","-852013000","9917000","-46013000","256087000","15793000","-6485000","396320000","2024-03-21 03:09:22","2024-03-21 03:09:22"
"2104","Tecidos, Vestuário e Calçados","Acessórios","VIVARA S.A. ON NM","2023-12-31","VIVA3","15.2","31.1","236198000","271463000","304490000","2056580000","3241590000","1933720000","2186970000","431691000","369245000","778127000","187833000","144150000","2024-03-21 03:10:01","2024-03-21 03:10:01"
"2105","Programas e Serviços","Programas e Serviços","LOCAWEB ON NM","2023-12-31","LWSA3","2.4","38.6","596886000","77429000","1188220000","1950390000","4604390000","2882150000","1292760000","81651000","-73735000","345919000","30207000","-46006000","2024-03-21 03:10:06","2024-03-21 03:10:06"
"2106","Transporte","Transporte Hidroviário","HIDROVIAS ON NM","2023-12-31","HBSA3","7.2","17.7","760383000","4296310000","813920000","1320220000","6249050000","1383520000","1924350000","378475000","17599000","361805000","-87674000","-191590000","2024-03-21 03:10:19","2024-03-21 03:10:19"
"2107","Viagens e Lazer","Produção de Eventos e Shows","TIME FOR FUN ON NM","2023-12-31","SHOW3","46.4","38.5","67413000","55312000","148527000","290349000","503259000","177035000","700768000","96834000","57374000","339667000","29631000","25977000","2024-03-21 11:23:58","2024-03-21 11:23:58"
"2108","Construção e Engenharia","Engenharia Consultiva","SONDOTECNICA S/A. PNB","2023-12-31","SOND6","37.7","30.6","2458000","0","25821000","59135000","98467000","60191000","162989000","26976000","11869000","41988000","6714000","5728000","2024-03-22 08:30:25","2024-03-22 08:30:25"
"2109","Siderurgia e Metalurgia","Artefatos de Ferro e Aço","TEKNO PN","2023-12-31","TKNO4","10.6","19.3","2948000","2413000","49747000","191518000","355547000","287363000","277843000","30002000","36109000","75517000","10066000","9308000","2024-03-22 08:34:52","2024-03-22 08:34:52"
"2110","Comércio","Material de Transporte","WLM PN","2023-12-31","WLMM4","15.4","25.4","36414700","140481000","57923000","631472000","1008710000","702229000","2379740000","138113000","114641000","918142000","53673000","41507000","2024-03-22 08:35:14","2024-03-22 08:35:14"
"2111","Madeira e Papel","Madeira","EUCATEX PN","2023-12-31","EUCA4","10.5","15.7","92619000","716829000","130323000","1473070000","4108410000","2407330000","2677590000","392762000","422208000","663052000","99470000","229343000","2024-03-22 08:38:06","2024-03-22 08:38:06"
"2112","Transporte","Serviços de Apoio e Armazenagem","WILSON SONS ON NM","2023-12-31","PORT3","11.7","9.8","439989000","2655390000","233350000","945920000","5766860000","2353410000","2427180000","628815000","399190000","644823000","164884000","112472000","2024-03-22 08:38:55","2024-03-22 08:38:55"
"2113","Transporte","Exploração de Rodovias","TRIUNFO PARTICIPACOES SA ON NM","2023-12-31","TPIS3","2.7","2.3","44000000","1524600000","59175000","171848000","2823550000","897436000","1031010000","71667000","-8021000","310570000","112795000","39256000","2024-03-22 08:39:46","2024-03-22 08:39:46"
"2114","Serv.Méd.Hospit. Análises e Diagnósticos","Serv.Méd.Hospit. Análises e Diagnósticos","ALLIAR ON NM","2023-12-31","AALR3","1.7","3.5","118293000","1045280000","218595000","524747000","2669810000","917456000","1179580000","39725000","-227878000","288188000","-17157000","-88358000","2024-03-22 08:40:22","2024-03-22 08:40:22"
"2115","Água e Saneamento","Água e Saneamento","SABESP ON NM","2023-12-31","SBSP3","10.9","9.6","683510000","19536400000","3265240000","7783450000","61471000000","29857400000","25572100000","6285660000","3523530000","7265900000","2207900000","1186280000","2024-03-22 08:41:02","2024-03-22 08:41:02"
"2116","Máquinas e Equipamentos","Máq. e Equip. Industriais","Metalfrio ON NM","2023-12-31","FRIO3","7.1","9.3","6286000","1498380000","176684000","1247390000","1790890000","-414191000","1966740000","86964000","-8128000","534675000","24288000","25014000","2024-03-22 08:41:39","2024-03-22 08:41:39"
"2117","Construção Civil","Incorporações","Even ON NM","2023-12-31","EVEN3","5","12.9","200000000","1331370000","936959000","5469130000","7298630000","1946400000","2973650000","309740000","215997000","938523000","135165000","57175000","2024-03-22 08:41:54","2024-03-22 08:41:54"
"2118","Serv.Méd.Hospit. Análises e Diagnósticos","Serv.Méd.Hospit. Análises e Diagnósticos","QUALICORP ON NM","2023-12-31","QUAL3","14.5","-3","284014000","2237210000","986768000","1618710000","4509320000","1270210000","1749910000","441916000","-82435000","414420000","86493000","-122213000","2024-03-22 08:42:55","2024-03-22 08:42:55"
"2119","Construção Civil","Incorporações","MELNICK ON NM","2023-12-31","MELK3","4.9","22.9","206269000","285259000","399175000","1991440000","2421370000","1205200000","1183710000","96664000","103885000","384420000","66557000","41148000","2024-03-22 08:43:02","2024-03-22 08:43:02"
"2120","Água e Saneamento","Água e Saneamento","COPASA MG ON","2023-12-31","CSMG3","15.1","9.1","380253000","4743510000","1031430000","2543500000","14189900000","7573830000","7404380000","1926850000","1379350000","1995370000","578590000","355250000","2024-03-22 08:43:43","2024-03-22 08:43:43"
"2121","Energia Elétrica","Energia Elétrica","CPFL ENERGIA S.A. ON","2023-12-31","CPFE3","17","8.4","1152250000","26437100000","5532620000","18051400000","74971200000","18879500000","39743200000","11171000000","5527100000","10540100000","2994770000","1496680000","2024-03-22 08:44:26","2024-03-22 08:44:26"
