"id","ultCot","cod","cotAtual","nAcoes","divYield","ultInsert","ultAt"
"36476","2023-09-19","CSMG3","18.01","380253000","8.3","2023-09-19 22:15:37","2023-09-19 22:15:37"
"36477","2023-09-19","RPMG3","2.29","67692000","0","2023-09-19 22:15:38","2023-09-19 22:15:38"
"36478","2023-09-19","JSLG3","8.6","286431000","2.7","2023-09-19 22:15:38","2023-09-19 22:15:38"
"36479","2023-09-19","LOGG3","20.22","102159000","4.5","2023-09-19 22:15:41","2023-09-19 22:15:41"
"36480","2023-09-19","MRFG3","7.42","660000000","12.3","2023-09-19 22:15:43","2023-09-19 22:15:43"
"36481","2023-09-19","SBFG3","7.13","243689000","1.9","2023-09-19 22:15:44","2023-09-19 22:15:44"
"36482","2023-09-19","DMVF3","5.1","50603000","0","2023-09-19 22:15:46","2023-09-19 22:15:46"
"36483","2023-09-19","JHSF3","4.81","679329000","9.7","2023-09-19 22:15:47","2023-09-19 22:15:47"
"36484","2023-09-19","BEEF3","8.62","607283000","6.4","2023-09-19 22:15:49","2023-09-19 22:15:49"
"36485","2023-09-19","MRVE3","11.15","561971000","1.5","2023-09-19 22:15:51","2023-09-19 22:15:51"
"36486","2023-09-19","LEVE3","51.62","128309000","8.4","2023-09-19 22:15:51","2023-09-19 22:15:51"
"36487","2023-09-19","VSTE3","15.01","113427000","0.8","2023-09-19 22:15:52","2023-09-19 22:15:52"
"36488","2023-09-19","CYRE3","21.57","399743000","2.4","2023-09-19 22:15:55","2023-09-19 22:15:55"
"36489","2023-09-19","AURE3","13.9","1000000000","10.8","2023-09-19 22:15:56","2023-09-19 22:15:56"
"36490","2023-09-19","MTRE3","5.04","105775000","17.4","2023-09-19 22:15:56","2023-09-19 22:15:56"
"36491","2023-09-19","HBRE3","5.31","103189000","0","2023-09-19 22:15:58","2023-09-19 22:15:58"
"36492","2023-09-19","FIQE3","3.85","362050000","3.3","2023-09-19 22:15:59","2023-09-19 22:15:59"
"36493","2023-09-19","HYPE3","37.83","633421000","3.3","2023-09-19 22:16:00","2023-09-19 22:16:00"
"36494","2023-09-19","NEOE3","19.09","1213800000","6.1","2023-09-19 22:16:02","2023-09-19 22:16:02"
"36495","2023-09-19","SYNE3","4.04","152644000","0","2023-09-19 22:16:02","2023-09-19 22:16:02"
"36496","2023-09-19","MDNE3","11.22","84909000","0","2023-09-19 22:16:04","2023-09-19 22:16:04"
"36497","2023-09-19","VALE3","68.85","4539010000","5.9","2023-09-19 22:16:07","2023-09-19 22:16:07"
"36498","2023-09-19","EGIE3","42.55","815928000","8.3","2023-09-19 22:16:08","2023-09-19 22:16:08"
"36499","2023-09-19","WEGE3","35.98","4197320000","1.6","2023-09-19 22:16:11","2023-09-19 22:16:11"
"36500","2023-09-19","CPFE3","35.46","1152250000","8.1","2023-09-19 22:16:12","2023-09-19 22:16:12"
"36501","2023-09-19","REDE3","5.95","2110320000","11.5","2023-09-19 22:16:16","2023-09-19 22:16:16"
"36502","2023-09-19","SLCE3","39.47","226665000","7","2023-09-19 22:16:19","2023-09-19 22:16:19"
"36503","2023-09-19","CSUD3","16.03","41800000","6.1","2023-09-19 22:16:20","2023-09-19 22:16:20"
"36504","2023-09-19","MATD3","8.7","382330000","0.7","2023-09-19 22:16:21","2023-09-19 22:16:21"
"36505","2023-09-19","NGRD3","1.31","238662000","1.1","2023-09-19 22:16:23","2023-09-19 22:16:23"
"36506","2023-09-19","GRND3","6.93","902160000","20.7","2023-09-19 22:16:24","2023-09-19 22:16:24"
"36507","2023-09-19","TEND3","13.27","123094000","0","2023-09-19 22:16:25","2023-09-19 22:16:25"
"36508","2023-09-19","ELMD3","15.63","139984000","0","2023-09-19 22:16:28","2023-09-19 22:16:28"
"36509","2023-09-19","ALLD3","6.35","93220600","5.6","2023-09-19 22:16:28","2023-09-19 22:16:28"
"36510","2023-09-19","VLID3","18.16","81836000","3.5","2023-09-19 22:16:30","2023-09-19 22:16:30"
"36511","2023-09-19","CSED3","4.13","367049000","1.7","2023-09-19 22:16:30","2023-09-19 22:16:30"
"36512","2023-09-19","TRAD3","1.07","280147000","0","2023-09-19 22:16:33","2023-09-19 22:16:33"
"36513","2023-09-19","WIZC3","5.44","159907000","8.2","2023-09-19 22:16:34","2023-09-19 22:16:34"
"36514","2023-09-19","EZTC3","21.2","220989000","1.3","2023-09-19 22:16:37","2023-09-19 22:16:37"
"36515","2023-09-19","LVTC3","4.03","64663100","0.3","2023-09-19 22:16:38","2023-09-19 22:16:38"
"36516","2023-09-19","PDTC3","2.46","79215000","0","2023-09-19 22:16:40","2023-09-19 22:16:40"
"36517","2023-09-19","VULC3","21.33","245916000","3.5","2023-09-19 22:16:47","2023-09-19 22:16:47"
"36518","2023-09-19","SUZB3","52.78","1324120000","3.5","2023-09-19 22:16:51","2023-09-19 22:16:51"
"36519","2023-09-19","OSXB3","4.73","3148000","0","2023-09-19 22:16:53","2023-09-19 22:16:53"
"36520","2023-09-19","INTB3","21.38","327611000","0.8","2023-09-19 22:16:55","2023-09-19 22:16:55"
"36521","2023-09-19","LPSB3","2.47","147555000","0.8","2023-09-19 22:16:56","2023-09-19 22:16:56"
"36522","2023-09-19","AESB3","11.47","601927000","0","2023-09-19 22:16:56","2023-09-19 22:16:56"
"36523","2023-09-19","BMOB3","12.25","87003700","1.9","2023-09-19 22:16:57","2023-09-19 22:16:57"
"36524","2023-09-19","CAMB3","10.07","42275000","2.8","2023-09-19 22:16:59","2023-09-19 22:16:59"
"36525","2023-09-19","CRFB3","9.38","2107760000","2.3","2023-09-19 22:17:02","2023-09-19 22:17:02"
"36526","2023-09-19","CVCB3","2.23","443914000","0","2023-09-19 22:17:05","2023-09-19 22:17:05"
"36527","2023-09-19","CEAB3","5.12","308245000","0","2023-09-19 22:17:08","2023-09-19 22:17:08"
"36528","2023-09-19","VIVA3","26.96","236198000","1.4","2023-09-19 22:17:11","2023-09-19 22:17:11"
"36529","2023-09-19","FRTA3","2.36","2053610","0","2023-09-19 22:17:13","2023-09-19 22:17:13"
"36530","2023-09-19","LWSA3","6.6","595764000","0.8","2023-09-19 22:17:15","2023-09-19 22:17:15"
"36531","2023-09-19","PSSA3","27.2","646586000","2.5","2023-09-19 22:17:18","2023-09-19 22:17:18"
"36532","2023-09-19","KRSA3","0.88","773348000","0","2023-09-19 22:17:19","2023-09-19 22:17:19"
"36533","2023-09-19","CLSA3","5","187926000","0","2023-09-19 22:17:21","2023-09-19 22:17:21"
"36534","2023-09-19","OFSA3","21.8","53949000","2.9","2023-09-19 22:17:24","2023-09-19 22:17:24"
"36535","2023-09-19","GFSA3","4.23","63259000","0","2023-09-19 22:17:25","2023-09-19 22:17:25"
"36536","2023-09-19","TCSA3","3.67","73619000","0","2023-09-19 22:17:27","2023-09-19 22:17:27"
"36537","2023-09-19","HBSA3","4.62","760383000","0","2023-09-19 22:17:29","2023-09-19 22:17:29"
"36538","2023-09-19","DASA3","11.72","752800000","0.6","2023-09-19 22:17:30","2023-09-19 22:17:30"
"36539","2023-09-19","B3SA3","12.92","5819000000","3.1","2023-09-19 22:17:31","2023-09-19 22:17:31"
"36540","2023-09-19","LUPA3","2.31","39243000","0","2023-09-19 22:17:33","2023-09-19 22:17:33"
"36541","2023-09-19","ESPA3","1.62","361423000","0","2023-09-19 22:17:35","2023-09-19 22:17:35"
"36542","2023-09-19","UGPA3","18.75","1115210000","1.9","2023-09-19 22:17:39","2023-09-19 22:17:39"
"36543","2023-09-19","CSNA3","12.41","1326090000","23.6","2023-09-19 22:17:41","2023-09-19 22:17:41"
"36544","2023-09-19","SOMA3","7.23","784747000","1.4","2023-09-19 22:17:42","2023-09-19 22:17:42"
"36545","2023-09-19","TGMA3","26.25","66003000","6","2023-09-19 22:17:42","2023-09-19 22:17:42"
"36546","2023-09-19","SOJA3","13.98","117140000","0.6","2023-09-19 22:17:47","2023-09-19 22:17:47"
"36547","2023-09-19","SQIA3","27.25","87942000","0.2","2023-09-19 22:17:48","2023-09-19 22:17:48"
"36548","2023-09-19","VIIA3","0.75","2377080000","0","2023-09-19 22:17:49","2023-09-19 22:17:49"
"36549","2023-09-19","MDIA3","38.06","339000000","0.5","2023-09-19 22:17:51","2023-09-19 22:17:51"
"36550","2023-09-19","MEGA3","10.45","622731000","0","2023-09-19 22:17:54","2023-09-19 22:17:54"
"36551","2023-09-19","AURA33","31.6","70742500","4.6","2023-09-19 22:18:06","2023-09-19 22:18:06"
"36552","2023-09-20","MRSA6B","26.5","340000000","2.4","2023-09-20 21:40:17","2023-09-20 21:40:17"
"36553","2023-09-20","ELET6","39.11","2307100000","3.8","2023-09-20 21:40:45","2023-09-20 21:40:45"
"36554","2023-09-20","CEBR6","15.15","72082000","10.8","2023-09-20 21:40:57","2023-09-20 21:40:57"
"36555","2023-09-20","UNIP6","83.42","103876000","8.3","2023-09-20 21:41:03","2023-09-20 21:41:03"
"36556","2023-09-20","CRPG6","37","29019000","26","2023-09-20 21:41:20","2023-09-20 21:41:20"
"36557","2023-09-20","CPLE6","9.03","2982810000","3.7","2023-09-20 21:41:24","2023-09-20 21:41:24"
"36558","2023-09-20","BRGE6","11.06","73646000","7.1","2023-09-20 21:41:25","2023-09-20 21:41:25"
"36559","2023-09-20","SNSY5","3.85","7716000","0","2023-09-20 21:41:38","2023-09-20 21:41:38"
"36560","2023-09-20","HBTS5","56.6","9133690","4.2","2023-09-20 21:41:48","2023-09-20 21:41:48"
"36561","2023-09-20","COCE5","48.01","77855000","1.8","2023-09-20 21:42:31","2023-09-20 21:42:31"
"36562","2023-09-20","RAIZ4","3.81","10352500000","6.1","2023-09-20 21:42:45","2023-09-20 21:42:45"
"36563","2023-09-20","TXRX4","3.25","4259000","0","2023-09-20 21:42:48","2023-09-20 21:42:48"
"36564","2023-09-20","RNEW4","1.16","249484000","0","2023-09-20 21:42:54","2023-09-20 21:42:54"
"36565","2023-09-20","AZEV4","2.04","93142000","0","2023-09-20 21:42:58","2023-09-20 21:42:58"
"36566","2023-09-20","GOAU4","11.64","1033840000","10","2023-09-20 21:43:04","2023-09-20 21:43:04"
"36567","2023-09-20","RAPT4","11.62","329331000","4.4","2023-09-20 21:43:12","2023-09-20 21:43:12"
"36568","2023-09-20","HOOT4","2.24","18372000","0","2023-09-20 21:43:17","2023-09-20 21:43:17"
"36569","2023-09-20","PTNT4","9.04","48046500","3.5","2023-09-20 21:43:18","2023-09-20 21:43:18"
"36570","2023-09-20","EALT4","8.71","22500000","4.3","2023-09-20 21:43:21","2023-09-20 21:43:21"
"36571","2023-09-20","PETR4","34.29","13044500000","27","2023-09-20 21:43:43","2023-09-20 21:43:43"
"36572","2023-09-20","SAPR4","4.69","1511210000","8","2023-09-20 21:43:50","2023-09-20 21:43:50"
"36573","2023-09-20","BOBR4","1.82","260510000","0","2023-09-20 21:43:56","2023-09-20 21:43:56"
"36574","2023-09-20","OIBR4","2.05","660304000","0","2023-09-20 21:43:59","2023-09-20 21:43:59"
"36575","2023-09-20","GGBR4","24.97","1757070000","13","2023-09-20 21:44:00","2023-09-20 21:44:00"
"36576","2023-09-20","DEXP4","9.8","94014000","2.8","2023-09-20 21:44:12","2023-09-20 21:44:12"
"36577","2023-09-20","ALUP4","9.96","914276000","5.4","2023-09-20 21:44:13","2023-09-20 21:44:13"
"36578","2023-09-20","INEP4","3.47","43399100","0","2023-09-20 21:44:32","2023-09-20 21:44:32"
"36579","2023-09-20","POMO4","6.04","946893000","5","2023-09-20 21:44:47","2023-09-20 21:44:47"
"36580","2023-09-20","CEDO4","17.02","10000000","0","2023-09-20 21:44:52","2023-09-20 21:44:52"
"36581","2023-09-20","TFCO4","12.67","159718000","1.8","2023-09-20 21:44:53","2023-09-20 21:44:53"
"36582","2023-09-20","KLBN4","4.81","5617890000","5.8","2023-09-20 21:45:10","2023-09-20 21:45:10"
"36583","2023-09-20","CTNM4","1.93","30636000","0","2023-09-20 21:45:24","2023-09-20 21:45:24"
"36584","2023-09-20","WLMM4","39.38","36414700","2.8","2023-09-20 21:45:25","2023-09-20 21:45:25"
"36585","2023-09-20","BALM4","10","9800000","2.2","2023-09-20 21:45:28","2023-09-20 21:45:28"
"36586","2023-09-20","AZUL4","15.11","348084000","0","2023-09-20 21:45:49","2023-09-20 21:45:49"
"36587","2023-09-20","RSUL4","67.5","6072130","4.2","2023-09-20 21:45:50","2023-09-20 21:45:50"
"36588","2023-09-20","SHUL4","7.6","357375000","3.9","2023-09-20 21:45:51","2023-09-20 21:45:51"
"36589","2023-09-20","RCSL4","1.37","127289000","0","2023-09-20 21:45:57","2023-09-20 21:45:57"
"36590","2023-09-20","WHRL4","4.57","1502790000","4.5","2023-09-20 21:46:00","2023-09-20 21:46:00"
"36591","2023-09-20","TRPL4","24.01","658883000","4.4","2023-09-20 21:46:01","2023-09-20 21:46:01"
"36592","2023-09-20","GOLL4","6.79","418739000","0","2023-09-20 21:46:05","2023-09-20 21:46:05"
"36593","2023-09-20","BDLL4","9.8","1600000","0","2023-09-20 21:46:07","2023-09-20 21:46:07"
"36594","2023-09-20","MGEL4","16.6","5783210","0","2023-09-20 21:46:09","2023-09-20 21:46:09"
"36595","2023-09-20","ENGI4","8.7","2039090000","3.4","2023-09-20 21:46:36","2023-09-20 21:46:36"
"36596","2023-09-20","BAUH4","70","5222000","1.7","2023-09-20 21:46:41","2023-09-20 21:46:41"
"36597","2023-09-20","CMIG4","13.15","2201370000","8.6","2023-09-20 21:46:47","2023-09-20 21:46:47"
"36598","2023-09-20","TAEE4","11.74","1033500000","9.6","2023-09-20 21:47:00","2023-09-20 21:47:00"
"36599","2023-09-20","EMAE4","68.01","36947000","2.9","2023-09-20 21:47:02","2023-09-20 21:47:02"
"36600","2023-09-20","SLED4","1.55","9635000","0","2023-09-20 21:47:04","2023-09-20 21:47:04"
"36601","2023-09-20","CLSC4","65.5","38572000","4.8","2023-09-20 21:47:12","2023-09-20 21:47:12"
"36602","2023-09-20","TELB4","13.2","86383000","0","2023-09-20 21:47:30","2023-09-20 21:47:30"
"36603","2023-09-20","MTSA4","52.99","8789730","4.9","2023-09-20 21:47:49","2023-09-20 21:47:49"
"36604","2023-09-20","ITSA4","9.39","9701410000","6.1","2023-09-20 21:47:50","2023-09-20 21:47:50"
"36605","2023-09-20","CTSA4","1.93","27825000","0","2023-09-20 21:47:51","2023-09-20 21:47:51"
"36606","2023-09-20","FESA4","50.48","88320000","6.5","2023-09-20 21:47:56","2023-09-20 21:47:56"
"36607","2023-09-20","TASA4","16.52","126634000","8.4","2023-09-20 21:47:58","2023-09-20 21:47:58"
"36608","2023-09-20","CGRA4","26.5","19401100","10.1","2023-09-20 21:48:00","2023-09-20 21:48:00"
"36609","2023-09-20","ALPA4","8.39","683062000","0","2023-09-20 21:48:06","2023-09-20 21:48:06"
"36610","2023-09-20","GEPA4","25.37","94433000","12.7","2023-09-20 21:48:09","2023-09-20 21:48:09"
"36611","2023-09-20","CTKA4","14.21","6205000","0","2023-09-20 21:48:16","2023-09-20 21:48:16"
"36612","2023-09-20","HAGA4","1.25","11900000","0","2023-09-20 21:48:22","2023-09-20 21:48:22"
"36613","2023-09-20","EUCA4","13.09","92619000","6","2023-09-20 21:48:23","2023-09-20 21:48:23"
"36614","2023-09-20","ARZZ3","68.84","110989000","2.3","2023-09-20 21:48:26","2023-09-20 21:48:26"
"36615","2023-09-20","DOTZ3","0.94","132068000","0","2023-09-20 21:48:28","2023-09-20 21:48:28"
"36616","2023-09-20","PETZ3","5.32","462524000","0.5","2023-09-20 21:48:29","2023-09-20 21:48:29"
"36617","2023-09-20","AGXY3","4.92","170825000","0.8","2023-09-20 21:48:32","2023-09-20 21:48:32"
"36618","2023-09-20","CURY3","16.72","291875000","1.6","2023-09-20 21:48:33","2023-09-20 21:48:33"
"36619","2023-09-20","FLRY3","14.88","547191000","2.5","2023-09-20 21:48:34","2023-09-20 21:48:34"
"36620","2023-09-20","TUPY3","28.35","144178000","2.6","2023-09-20 21:48:36","2023-09-20 21:48:36"
"36621","2023-09-20","MBLY3","3.68","106490000","0","2023-09-20 21:48:38","2023-09-20 21:48:38"
"36622","2023-09-20","SHOW3","2.49","67413000","0","2023-09-20 21:48:49","2023-09-20 21:48:49"
"36623","2023-09-20","LAVV3","7.85","199534000","3.7","2023-09-20 21:48:51","2023-09-20 21:48:51"
"36624","2023-09-20","ODPV3","11.06","552496000","3","2023-09-20 21:48:52","2023-09-20 21:48:52"
"36625","2023-09-20","HAPV3","4.43","7539460000","0","2023-09-20 21:48:53","2023-09-20 21:48:53"
"36626","2023-09-20","ENEV3","12.16","1584450000","0","2023-09-20 21:49:02","2023-09-20 21:49:02"
"36627","2023-09-20","ABEV3","13.47","15753800000","5.7","2023-09-20 21:49:04","2023-09-20 21:49:04"
"36628","2023-09-20","RECV3","21.77","293234000","4.9","2023-09-20 21:49:05","2023-09-20 21:49:05"
"36629","2023-09-20","CBAV3","4.79","595833000","9.2","2023-09-20 21:49:07","2023-09-20 21:49:07"
"36630","2023-09-20","MGLU3","2.52","6748930000","0","2023-09-20 21:49:11","2023-09-20 21:49:11"
"36631","2023-09-20","ENJU3","1.41","202631000","0","2023-09-20 21:49:16","2023-09-20 21:49:16"
"36632","2023-09-20","BLAU3","16.53","179394000","4.6","2023-09-20 21:49:21","2023-09-20 21:49:21"
"36633","2023-09-20","VIVT3","44.8","1663560000","5.3","2023-09-20 21:49:22","2023-09-20 21:49:22"
"36634","2023-09-20","VITT3","12.62","143049000","2.6","2023-09-20 21:49:27","2023-09-20 21:49:27"
"36635","2023-09-20","WEST3","1.44","110498000","0","2023-09-20 21:49:30","2023-09-20 21:49:30"
"36636","2023-09-20","PORT3","13.67","439989000","3.4","2023-09-20 21:49:31","2023-09-20 21:49:31"
"36637","2023-09-20","RENT3","59.75","1060360000","2.3","2023-09-20 21:49:38","2023-09-20 21:49:38"
"36638","2023-09-20","MULT3","25.18","600761000","3.4","2023-09-20 21:49:42","2023-09-20 21:49:42"
"36639","2023-09-20","AFLT3","8.14","63085000","7.3","2023-09-20 21:49:43","2023-09-20 21:49:43"
"36640","2023-09-20","BRIT3","3.96","449095000","0.8","2023-09-20 21:49:47","2023-09-20 21:49:47"
"36641","2023-09-20","LIGT3","5.8","372555000","0","2023-09-20 21:49:51","2023-09-20 21:49:51"
"36642","2023-09-20","SMFT3","21.18","586242000","0","2023-09-20 21:49:52","2023-09-20 21:49:52"
"36643","2023-09-20","OPCT3","5.29","199960000","0","2023-09-20 21:50:00","2023-09-20 21:50:00"
"36644","2023-09-20","ENAT3","17.78","265807000","0.8","2023-09-20 21:50:01","2023-09-20 21:50:01"
"36645","2023-09-20","GMAT3","7","2209350000","0","2023-09-20 21:50:02","2023-09-20 21:50:02"
"36646","2023-09-20","TOTS3","27.01","617183000","1.6","2023-09-20 21:50:05","2023-09-20 21:50:05"
"36647","2023-09-20","JBSS3","18.62","2218120000","10.7","2023-09-20 21:50:07","2023-09-20 21:50:07"
"36648","2023-09-20","SGPS3","1.48","50000000","0","2023-09-20 21:50:10","2023-09-20 21:50:10"
"36649","2023-09-20","GGPS3","18.07","672170000","1.4","2023-09-20 21:50:11","2023-09-20 21:50:11"
"36650","2023-09-20","TIMS3","15.35","2420800000","5.5","2023-09-20 21:50:15","2023-09-20 21:50:15"
"36651","2023-09-20","MILS3","12.77","246309000","1.7","2023-09-20 21:50:17","2023-09-20 21:50:17"
"36652","2023-09-20","BMKS3","300","454750","19.3","2023-09-20 21:50:18","2023-09-20 21:50:18"
"36653","2023-09-20","TRIS3","5.78","186618000","2.4","2023-09-20 21:50:19","2023-09-20 21:50:19"
"36654","2023-09-20","TPIS3","4.01","44000000","4.6","2023-09-20 21:50:20","2023-09-20 21:50:20"
"36655","2023-09-20","BRFS3","9.46","1682470000","0","2023-09-20 21:50:23","2023-09-20 21:50:23"
"36656","2023-09-20","FRAS3","15.38","270016000","2.7","2023-09-20 21:50:28","2023-09-20 21:50:28"
"36657","2023-09-20","MLAS3","3.12","820539000","0","2023-09-20 21:50:31","2023-09-20 21:50:31"
"36658","2023-09-20","UCAS3","2.66","66086000","6.8","2023-09-20 21:50:33","2023-09-20 21:50:33"
"36659","2023-09-20","ORVR3","38.08","82950900","0","2023-09-20 21:50:36","2023-09-20 21:50:36"
"36660","2023-09-20","VIVR3","3.32","23478000","0","2023-09-20 21:50:37","2023-09-20 21:50:37"
"36661","2023-09-20","NUTR3","3.94","13244000","0","2023-09-20 21:50:38","2023-09-20 21:50:38"
"36662","2023-09-20","DIRR3","19.55","173500000","3.1","2023-09-20 21:50:47","2023-09-20 21:50:47"
"36663","2023-09-20","BRPR3","780","464000","865.7","2023-09-20 21:50:49","2023-09-20 21:50:49"
"36664","2023-09-20","MNPR3","16.68","7100000","0","2023-09-20 21:50:50","2023-09-20 21:50:50"
"36665","2023-09-20","RDOR3","27.49","2289290000","0.6","2023-09-20 21:50:56","2023-09-20 21:50:56"
"36666","2023-09-20","ECOR3","7.64","696334000","0.1","2023-09-20 21:50:57","2023-09-20 21:50:57"
"36667","2023-09-20","HBOR3","2.92","133851000","3.1","2023-09-20 21:50:59","2023-09-20 21:50:59"
"36668","2023-09-20","PRNR3","10.35","38908000","2.5","2023-09-20 21:51:00","2023-09-20 21:51:00"
"36669","2023-09-20","AALR3","9","118293000","0","2023-09-20 21:51:01","2023-09-20 21:51:01"
"36670","2023-09-20","PDGR3","4.14","3222000","0","2023-09-20 21:51:07","2023-09-20 21:51:07"
"36671","2023-09-20","ETER3","8.91","61777000","4.4","2023-09-20 21:51:10","2023-09-20 21:51:10"
"36672","2023-09-20","APER3","30.84","19562000","1","2023-09-20 21:51:11","2023-09-20 21:51:11"
"36673","2023-09-20","AMER3","0.81","902530000","0","2023-09-20 21:51:13","2023-09-20 21:51:13"
"36674","2023-09-20","FHER3","8.15","53857000","0","2023-09-20 21:51:14","2023-09-20 21:51:14"
"36675","2023-09-20","SEER3","6.32","128722000","0","2023-09-20 21:51:15","2023-09-20 21:51:15"
"36676","2023-09-20","EMBR3","17.92","740465000","0","2023-09-20 21:51:24","2023-09-20 21:51:24"
"36677","2023-09-20","VBBR3","19.38","1165000000","3.8","2023-09-20 21:51:31","2023-09-20 21:51:31"
"36678","2023-09-20","GUAR3","6.21","499200000","0.3","2023-09-20 21:51:35","2023-09-20 21:51:35"
"36679","2023-09-20","EPAR3","16.1","14861000","7.7","2023-09-20 21:51:37","2023-09-20 21:51:37"
"36680","2023-09-20","AMAR3","0.64","342843000","0","2023-09-20 21:51:42","2023-09-20 21:51:42"
"36681","2023-09-20","SCAR3","26.25","57737000","0","2023-09-20 21:51:43","2023-09-20 21:51:43"
"36682","2023-09-20","PCAR3","3.81","270139000","0","2023-09-20 21:51:44","2023-09-20 21:51:44"
"36683","2023-09-20","YDUQ3","20.18","309089000","1.4","2023-09-20 21:51:45","2023-09-20 21:51:45"
"36684","2023-09-20","LJQQ3","4.36","187290000","0","2023-09-20 21:51:46","2023-09-20 21:51:46"
"36685","2023-09-20","NEXP3","5.65","2655570","0","2023-09-20 21:51:50","2023-09-20 21:51:50"
